postcode,easting,northing,price
EH4 8GQ,318378.0,674628.0,259995
EH6 7EN,327218.0,676048.0,175000
EH3 5HT,324765.0,674971.0,240000
EH8 7NR,328911.0,672987.0,510000
EH10 4LD,324466.0,672298.0,521000
EH10 6SH,324158.0,668432.0,495495
EH30 9PL,313571.0,677306.0,295000
EH6 7NU,328058.0,675534.0,420337
EH11 2LT,323396.0,672596.0,305000
EH3 5BJ,324810.0,674772.0,271201
EH11 2HG,323624.0,672920.0,249950
EH16 6DX,327887.0,669781.0,155000
EH6 6HL,326783.0,676549.0,260000
EH10 4QZ,324729.0,671160.0,230000
EH6 8PD,326703.0,675344.0,270000
EH4 1DR,324251.0,674682.0,363150
EH11 1HB,323930.0,672392.0,170000
EH8 7AN,328037.0,674160.0,276699
EH11 4QQ,319786.0,670464.0,195000
EH3 9JU,325037.0,672838.0,333000
EH12 8YD,318630.0,673690.0,150000
EH6 6PR,327161.0,676527.0,195000
EH11 1EB,323830.0,672389.0,210000
EH6 8JU,327054.0,675253.0,175100
EH5 1BA,321906.0,676694.0,158500
EH8 8HH,327259.0,674371.0,153700
EH15 2QE,330979.0,673511.0,385000
EH7 4GB,325620.0,675485.0,325000
EH30 9QA,313273.0,677818.0,245000
EH11 1QZ,322955.0,671737.0,325000
EH15 2QP,331260.0,673142.0,550000
EH17 8PG,328849.0,668196.0,157000
EH14 1SE,322026.0,671420.0,285162
EH4 6RQ,318515.0,675690.0,445000
EH4 8GS,318315.0,674584.0,212000
EH8 9QX,326423.0,672736.0,285000
EH12 8QW,319443.0,673296.0,470000
EH11 3JL,321304.0,671569.0,164000
EH5 2JL,323041.0,676440.0,183341
EH10 6DT,324947.0,670766.0,650000
EH6 5BB,326098.0,675446.0,170000
EH5 2GA,323416.0,676099.0,257129
EH6 8PZ,327009.0,675552.0,130000
EH6 8QH,326941.0,675314.0,213000
EH4 6QJ,318262.0,675403.0,370000
EH4 6EZ,318649.0,675019.0,225000
EH4 8GG,318135.0,674464.0,455995
EH6 8RL,326919.0,675035.0,172000
EH15 2PT,330785.0,673671.0,555000
EH3 5LZ,325008.0,675659.0,290000
EH16 6AW,327870.0,669102.0,210000
EH4 8FF,318135.0,674464.0,355000
EH12 0AG,317672.0,673340.0,560000
EH4 6LS,318717.0,676074.0,650000
EH17 8ZT,328943.0,667873.0,439995
EH12 9EJ,318751.0,672102.0,150000
EH3 7RN,324265.0,673812.0,383500
EH1 2JR,325435.0,673401.0,250000
EH11 3SD,319912.0,671341.0,185000
EH11 2QS,322630.0,672281.0,146000
EH15 2JQ,331714.0,673220.0,750000
EH16 6NF,327001.0,668827.0,375000
EH13 9EW,323146.0,669577.0,225000
EH17 8SR,327029.0,668048.0,310000
EH9 1ED,325174.0,672413.0,460000
EH11 2BL,324131.0,673115.0,398000
EH14 3EU,320488.0,669640.0,190000
EH3 9QT,324857.0,672803.0,208000
EH5 1AU,323856.0,676635.0,200000
EH12 7FL,320862.0,672698.0,389500
EH11 3RN,320351.0,671469.0,160000
EH12 8DJ,318967.0,673850.0,80500
EH11 1UG,323110.0,672157.0,170000
EH7 5PJ,326927.0,674606.0,230000
EH3 9HH,325166.0,672947.0,390000
EH11 1UA,323047.0,672246.0,146555
EH7 5LB,326333.0,674525.0,440000
EH15 3EJ,330501.0,671819.0,160000
EH8 9SB,326508.0,672906.0,350000
EH6 6TR,326973.0,676119.0,200000
EH13 9QE,323334.0,668707.0,165000
EH6 6HZ,325815.0,677700.0,190000
EH11 2JW,323498.0,672320.0,169000
EH11 1DX,323736.0,672388.0,235000
EH6 6EZ,326587.0,676859.0,325000
EH6 4HD,326162.0,676557.0,717717
EH5 1FE,322036.0,676624.0,172500
EH3 6QQ,325246.0,674455.0,725000
EH7 4BQ,326035.0,674745.0,350000
EH4 8FQ,318303.0,674645.0,399999
EH12 6ES,322067.0,673473.0,600000
EH5 3AA,325381.0,676097.0,335000
EH16 5EG,327515.0,671808.0,207207
EH6 7JP,327573.0,676343.0,235000
EH22 1LG,331147.0,670160.0,105000
EH6 7AL,327628.0,676131.0,373000
EH8 7HA,328436.0,674003.0,200000
EH5 1LS,322782.0,676677.0,122500
EH8 7LQ,328740.0,673319.0,412060
EH11 2TE,323773.0,672972.0,249500
EH15 1JP,330204.0,673391.0,221580
EH6 8EW,327743.0,675569.0,380255
EH17 8HS,328217.0,668327.0,140000
EH7 6JB,328322.0,674629.0,145000
EH11 2HY,323632.0,672791.0,176000
EH4 7DU,319827.0,674523.0,232323
EH16 6AE,327029.0,670026.0,449783
EH30 9YL,312361.0,677776.0,235000
EH12 5NQ,322960.0,673189.0,330000
EH14 2LG,321818.0,670653.0,190000
EH7 4JR,325724.0,675023.0,425000
EH4 1HJ,324379.0,674693.0,305000
EH30 9AL,313904.0,677360.0,260000
EH8 9EZ,326214.0,672879.0,200000
EH11 4NX,319669.0,670539.0,160000
EH14 2BN,321414.0,670840.0,155554
EH6 5LW,326588.0,676373.0,436050
EH10 4AS,324749.0,671393.0,430000
EH3 5LZ,325008.0,675659.0,365080
EH11 4RT,320248.0,670718.0,140000
EH10 6EG,324780.0,670621.0,685500
EH12 9EZ,319077.0,671935.0,220000
EH9 1PE,325956.0,672335.0,330000
EH3 8DA,324468.0,673099.0,275148
EH7 5NB,327050.0,674976.0,210000
EH5 1AL,323985.0,676862.0,192000
EH1 3BP,325892.0,674172.0,485000
EH12 5QS,322270.0,673058.0,496000
EH7 4AH,326283.0,674718.0,245000
EH13 9DG,322983.0,669071.0,230000
EH7 5RL,326970.0,674726.0,228000
EH3 9QS,324819.0,672824.0,420000
EH6 8FH,327789.0,675469.0,230000
EH4 2GA,323255.0,674236.0,288000
EH8 7BW,328902.0,674229.0,359950
EH7 4FR,325404.0,674940.0,180000
EH10 5BW,323753.0,671759.0,1050
EH13 9AA,322646.0,669710.0,193000
EH12 5NS,322892.0,673109.0,170000
EH12 9EP,318905.0,672129.0,185000
EH11 2TW,323828.0,672996.0,245000
EH14 1QP,322449.0,671507.0,178000
EH28 8JZ,314109.0,671098.0,370000
EH12 8QU,319668.0,673550.0,315000
EH12 7HL,320100.0,672575.0,572000
EH11 3TG,320239.0,671084.0,180000
EH17 8PN,329336.0,668044.0,312000
EH13 0EX,321599.0,668225.0,575000
EH4 2NH,322627.0,675139.0,133000
EH2 1DY,325198.0,674097.0,168000
EH11 4PY,319723.0,670207.0,205000
EH8 9NG,326155.0,672746.0,247500
EH1 2QQ,325692.0,673265.0,292500
EH11 1AZ,324044.0,672530.0,163500
EH10 6EQ,324682.0,670627.0,1375
EH4 4US,322026.0,676404.0,156667
EH13 0BW,321942.0,668633.0,487487
EH11 1UD,323075.0,672206.0,112000
EH4 5PZ,321229.0,675524.0,375000
EH14 1BY,322819.0,670809.0,605000
EH5 2JN,322959.0,676383.0,152178
EH3 9JY,325025.0,672771.0,260000
EH10 4FF,324577.0,672357.0,850000
EH4 4PP,321855.0,675925.0,230000
EH21 8QR,332277.0,671918.0,469000
EH11 1TS,323078.0,672263.0,160000
EH12 8LF,318186.0,673041.0,185000
EH11 4JU,319257.0,670575.0,114500
EH8 8BA,326616.0,673755.0,331500
EH13 0LQ,321512.0,668960.0,305000
EH10 4QP,324545.0,671283.0,385000
EH12 7HL,320100.0,672575.0,572000
EH7 5BE,327080.0,674514.0,230000
EH8 7BN,328940.0,674201.0,160000
EH6 8DJ,327405.0,675627.0,140000
EH11 1SF,323345.0,671944.0,285000
EH6 8RR,326946.0,675159.0,156500
EH13 9HY,323576.0,669062.0,148000
EH7 5EZ,326528.0,674708.0,325000
EH8 9QR,326422.0,672810.0,175000
EH5 2FA,323430.0,675946.0,300000
EH4 2GJ,323197.0,675486.0,311000
EH14 1RD,322423.0,671529.0,185000
EH3 9DT,324980.0,673236.0,230000
EH13 9AH,322781.0,669287.0,210000
EH15 3PZ,328429.0,672791.0,160000
EH16 4LD,330128.0,671726.0,210000
EH12 8LS,318164.0,672769.0,235000
EH6 4HW,326072.0,676693.0,165000
EH13 9DD,323061.0,668961.0,205000
EH4 6EZ,318649.0,675019.0,225000
EH16 6EN,327763.0,668903.0,145000
EH10 5ST,323872.0,669738.0,755000
EH10 5AG,324191.0,671860.0,316000
EH15 3QY,330594.0,671617.0,140550
EH11 2JU,323560.0,672388.0,275000
EH7 4DA,325791.0,674907.0,215000
EH11 1ED,323845.0,672425.0,146000
EH7 6PE,328608.0,674449.0,165000
EH3 5BJ,324810.0,674772.0,189109
EH4 5QA,321296.0,675408.0,160000
EH17 7EP,328814.0,669364.0,302000
EH7 5QF,327276.0,674766.0,264272
EH7 4FP,326389.0,675046.0,387500
EH4 2NH,322627.0,675139.0,133000
EH10 5FB,323393.0,670741.0,975000
EH6 6PJ,326580.0,676694.0,142500
EH12 8EB,319037.0,673340.0,347000
EH3 8AT,324411.0,672973.0,222500
EH3 5BF,324915.0,674669.0,242000
EH5 2JP,323134.0,676423.0,147500
EH7 6PX,329061.0,674506.0,387000
EH4 1JH,324325.0,674661.0,320020
EH1 2JY,325207.0,673331.0,260000
EH4 1RP,323588.0,675585.0,492000
EH12 9LR,318823.0,671907.0,230000
EH28 8JZ,314109.0,671098.0,640000
EH14 5BS,319706.0,668767.0,310000
EH13 0EQ,321320.0,668240.0,427550
EH6 5EZ,326815.0,675918.0,370000
EH4 6EL,318912.0,675019.0,200000
EH10 4PF,324214.0,672407.0,385000
EH10 5LT,323917.0,670822.0,209200
EH11 2AD,323972.0,672886.0,323200
EH4 1TA,323285.0,675470.0,305000
EH7 5AJ,326798.0,674874.0,315000
EH7 4QL,326111.0,675258.0,255000
EH6 6DA,326976.0,676246.0,220000
EH16 5ER,327560.0,671680.0,174500
EH16 6TB,327781.0,669387.0,325000
EH11 2PH,322898.0,672301.0,157500
EH4 2SU,321846.0,675181.0,218500
EH14 2DA,321100.0,670790.0,155044
EH16 6BJ,327388.0,670148.0,153222
EH7 4RF,326350.0,675294.0,256050
EH6 8JW,327148.0,675557.0,205205
EH7 5RY,327173.0,674503.0,425378
EH3 9QX,324898.0,672809.0,348000
EH4 1DE,323699.0,674545.0,325000
EH12 8FG,317914.0,673250.0,699995
EH3 6LG,325379.0,674419.0,977000
EH3 5RE,324797.0,675871.0,108500
EH11 1GU,322869.0,671930.0,75000
EH7 4AY,326148.0,674901.0,420300
EH12 5UN,321524.0,672680.0,330000
EH16 5FF,326755.0,671413.0,699995
EH15 3RT,330541.0,672384.0,275000
EH4 8FB,318135.0,674464.0,442995
EH4 8FU,318090.0,674494.0,385000
EH6 5GA,326144.0,675962.0,264000
EH3 9LT,325064.0,672763.0,656000
EH4 6EP,319223.0,675054.0,605559
EH13 9QL,322851.0,668731.0,173000
EH12 0DH,317282.0,673388.0,429995
EH28 8PR,313290.0,672588.0,352000
EH15 1BA,330098.0,673936.0,313995
EH15 1BA,330098.0,673936.0,293995
EH12 7FG,319124.0,672720.0,257500
EH4 6NH,319026.0,676521.0,224400
EH12 9AY,319792.0,671679.0,175500
EH1 3BP,325892.0,674172.0,1345
EH9 2DB,326691.0,671674.0,775000
EH16 5FG,326767.0,671405.0,757000
EH17 8SH,329336.0,668044.0,335000
EH12 8SW,319327.0,673328.0,560000
EH5 3PN,324608.0,676359.0,425000
EH11 1EE,323834.0,672454.0,250011
EH14 2PT,319929.0,670263.0,130000
EH16 6LR,327153.0,669564.0,420000
EH12 7FE,319124.0,672720.0,408500
EH15 2QQ,331165.0,673363.0,275000
EH7 5PF,326924.0,674804.0,175000
EH12 5UL,321625.0,672675.0,290000
EH9 3DT,326383.0,671292.0,145000
EH12 8AE,319844.0,673147.0,380000
EH3 8EA,324310.0,673249.0,235000
EH15 2QE,330979.0,673511.0,275000
EH4 8FE,318109.0,674479.0,345000
EH30 9LN,312966.0,678291.0,185500
EH12 8JU,318370.0,672843.0,385000
EH1 3BP,325892.0,674172.0,961400
EH12 5XB,321700.0,672574.0,335000
EH15 1AW,330370.0,674023.0,185000
EH9 1BP,325345.0,672291.0,455000
EH3 6BG,324755.0,674151.0,520000
EH16 5RZ,327800.0,670388.0,250000
EH17 7QG,328165.0,669524.0,345000
EH6 6BW,326579.0,676918.0,499995
EH15 1BA,330098.0,673936.0,297995
EH17 7JL,328516.0,669516.0,440000
EH11 1BQ,323611.0,672241.0,245000
EH12 5PR,322967.0,673071.0,152500
EH11 1FP,323755.0,672173.0,287500
EH7 5EJ,326850.0,674492.0,363777
EH9 1LE,325720.0,672336.0,357000
EH4 1EZ,323975.0,674356.0,285000
EH7 6TY,329530.0,674653.0,436000
EH12 5FA,323538.0,673436.0,230000
EH6 7DG,327358.0,676672.0,286600
EH3 6TG,325006.0,674350.0,480000
EH2 1DY,325198.0,674097.0,140000
EH12 8XY,318488.0,674402.0,444264
EH8 7PR,328876.0,673783.0,330013
EH12 7FL,320862.0,672698.0,340995
EH3 6RF,325071.0,674591.0,375000
EH6 4TH,325384.0,676518.0,252500
EH12 6AB,322918.0,673400.0,300000
EH5 2PR,323998.0,675978.0,377500
EH7 6AZ,328209.0,674404.0,350000
EH10 6XE,325249.0,668807.0,470500
EH3 5BP,324688.0,674845.0,640000
EH7 5BA,327080.0,674514.0,340000
EH16 5LF,327603.0,671471.0,145000
EH12 5QS,322270.0,673058.0,335000
EH28 8SD,313299.0,670739.0,255000
EH30 9TY,314415.0,677317.0,235000
EH16 6UY,326720.0,668549.0,226350
EH12 8AB,320032.0,673077.0,385000
EH3 9GE,325627.0,672912.0,345000
EH13 9AA,322646.0,669710.0,230000
EH11 2PS,322850.0,672285.0,211500
EH8 9EY,326181.0,672821.0,383000
EH5 3NL,324232.0,676665.0,160000
EH6 5DP,326509.0,675579.0,216000
EH12 8YQ,318594.0,674421.0,215000
EH10 5DP,324463.0,671858.0,353333
EH11 4JZ,319410.0,670549.0,160000
EH7 5NS,327330.0,674787.0,257777
EH14 1QP,322449.0,671507.0,171595
EH3 6BQ,324718.0,674123.0,350000
EH7 4JJ,325770.0,675332.0,207500
EH4 1PZ,324258.0,674241.0,385000
EH16 4ZA,330311.0,670820.0,355000
EH4 5PQ,321027.0,675733.0,417500
EH30 9NG,312832.0,678060.0,425000
EH10 4LF,324432.0,672353.0,846700
EH13 9LA,323627.0,668934.0,133500
EH8 7DE,328358.0,674063.0,285000
EH12 7QS,319461.0,672076.0,268000
EH12 7UQ,319345.0,672738.0,357000
EH14 3HB,319323.0,669519.0,324000
EH14 7NN,316185.0,666613.0,625000
EH7 6PN,328696.0,674357.0,330000
EH14 1ET,322169.0,669955.0,780000
EH17 8UX,327401.0,667746.0,235000
EH16 4ZA,330311.0,670820.0,355000
EH4 5PQ,321027.0,675733.0,417500
EH12 8UT,318553.0,673898.0,240000
EH10 6AG,324449.0,670625.0,465000
EH6 8QH,326941.0,675314.0,226450
EH7 5EH,326836.0,674542.0,225000
EH13 0QU,321763.0,668108.0,225000
EH7 4JL,325738.0,675261.0,176000
EH12 8PE,319920.0,673843.0,220000
EH15 3AE,330909.0,673193.0,151000
EH4 2GE,323114.0,675609.0,270000
EH3 9QP,324613.0,672745.0,384000
EH7 5PP,326952.0,674780.0,258775
EH12 8YQ,318594.0,674421.0,125266
EH12 7ES,320649.0,672205.0,190000
EH9 1QT,326410.0,672270.0,441053
EH5 1EP,322001.0,676661.0,275000
EH17 7SE,329093.0,670042.0,190000
EH11 2AQ,323956.0,672795.0,245000
EH16 4LQ,330156.0,671523.0,190000
EH14 7DT,315993.0,666314.0,660000
EH6 4DT,326174.0,676847.0,170000
EH14 5JE,318654.0,668420.0,421333
EH4 2BY,322261.0,674681.0,200000
EH10 4LP,324531.0,672422.0,393000
EH6 7QQ,328409.0,675628.0,300000
EH6 8JW,327148.0,675557.0,200000
EH7 6RY,329258.0,674262.0,215000
EH5 1JD,323137.0,677193.0,390000
EH3 9JJ,325124.0,672890.0,274750
EH14 5SE,317373.0,667531.0,275000
EH10 4QU,324553.0,671151.0,230000
EH3 5RE,324797.0,675871.0,110000
EH3 9JE,325041.0,672925.0,220000
EH10 5XB,323510.0,670102.0,472500
EH4 6NZ,319029.0,676665.0,515000
EH6 4LR,325398.0,676757.0,217500
EH7 6QD,329199.0,674415.0,290000
EH11 1EE,323834.0,672454.0,218000
EH11 4NB,319040.0,670190.0,125000
EH14 7JR,315464.0,663604.0,601911
EH30 9BY,313503.0,677173.0,320000
EH8 8AP,326582.0,673595.0,180000
EH10 5LJ,323690.0,670707.0,460567
EH9 1NS,326177.0,672265.0,1079
EH11 4QQ,319786.0,670464.0,175000
EH14 1XP,322765.0,671003.0,400000
EH17 8YY,329251.0,668204.0,255000
EH6 7DE,327677.0,676079.0,220500
EH14 1BA,323374.0,671102.0,175000
EH9 3DR,326396.0,671255.0,264150
EH13 9EH,323079.0,669475.0,155000
EH11 2TJ,323912.0,673062.0,367600
EH12 8AR,318359.0,673529.0,185000
EH5 1GJ,323738.0,677196.0,275000
EH9 1DX,324976.0,672308.0,775000
EH13 9AL,322888.0,669234.0,200000
EH7 5SJ,327067.0,674372.0,290000
EH12 6BS,322811.0,673674.0,820000
EH10 5QE,324483.0,670851.0,338000
EH10 5QD,323723.0,670479.0,157500
EH5 1LQ,322838.0,676611.0,155000
EH11 3TS,320043.0,671016.0,182500
EH14 5QF,317971.0,667810.0,237000
EH29 9FQ,312498.0,674981.0,267150
EH4 1NN,324434.0,674431.0,425000
EH6 5QD,325977.0,675971.0,175175
EH10 5GZ,324451.0,670991.0,375000
EH7 6JE,328404.0,674626.0,170000
EH12 8UQ,318512.0,673823.0,335000
EH6 5FD,326075.0,675415.0,185000
EH12 6AH,322976.0,673328.0,280000
EH30 9PQ,313141.0,677388.0,307377
EH3 9GS,325417.0,672887.0,702500
EH14 1HS,322491.0,670585.0,707000
EH14 4AQ,317750.0,670239.0,365000
EH3 8HX,324312.0,673345.0,670000
EH4 6AN,320310.0,675483.0,630037
EH12 7PJ,319697.0,672216.0,350000
EH6 6BW,326579.0,676918.0,352500
EH8 9ND,326226.0,672687.0,155000
EH7 6LA,327714.0,675154.0,217200
EH8 7AS,327853.0,674132.0,178350
EH3 5LG,325242.0,675111.0,278000
EH29 9AD,312643.0,674561.0,155555
EH15 1BA,330098.0,673936.0,309995
EH11 4LN,319448.0,670241.0,90000
EH15 1DE,330237.0,674157.0,125999
EH7 6LA,327714.0,675154.0,217200
EH4 6GU,319209.0,676659.0,470000
EH4 6GW,319239.0,676686.0,482000
EH9 1JN,325633.0,672384.0,260000
EH6 8LA,327180.0,675210.0,168500
EH6 7JS,327720.0,676216.0,220000
EH6 6EJ,326806.0,676500.0,240126
EH7 6HZ,328234.0,674794.0,269000
EH6 4QB,325729.0,676604.0,1600
EH1 3JD,325898.0,674342.0,850000
EH15 3EJ,330501.0,671819.0,183500
EH5 2PU,323753.0,676022.0,385000
EH5 2PU,323753.0,676022.0,385000
EH11 1DR,323655.0,672320.0,187500
EH1 3AF,326143.0,674470.0,349000
EH15 1BU,330125.0,674094.0,310000
EH21 8FQ,333601.0,671122.0,380000
EH11 1NN,323427.0,671470.0,1995
EH14 1XT,322782.0,671058.0,252500
EH8 8JA,327575.0,674150.0,331222
EH11 1QP,323032.0,671834.0,225000
EH12 9EP,318905.0,672129.0,230000
EH8 9DT,326118.0,673157.0,330000
EH12 7PW,319681.0,672404.0,280000
EH1 1TB,326028.0,673659.0,345000
EH7 4EQ,325667.0,675252.0,160000
EH7 4JP,325667.0,674896.0,1440
EH12 8UX,318343.0,674044.0,210000
EH3 5BJ,324810.0,674772.0,370000
EH11 1DX,323736.0,672388.0,180000
EH2 2DL,325391.0,673918.0,755000
EH5 1GG,323728.0,677437.0,195000
EH7 4JH,325722.0,675294.0,240000
EH8 9EH,326195.0,672957.0,325000
EH6 7PA,327960.0,675473.0,285000
EH11 3AL,321755.0,671596.0,213000
EH7 5HH,326536.0,674982.0,195000
EH30 9UU,311792.0,678104.0,282000
EH6 6AN,326748.0,676959.0,315000
EH12 7FG,319124.0,672720.0,690000
EH4 2PJ,322845.0,675345.0,207000
EH29 9DS,312000.0,674103.0,110000
EH6 8JY,327140.0,675281.0,195000
EH4 1BX,323868.0,674557.0,420000
EH3 6EF,324721.0,674409.0,590000
EH14 1BA,323374.0,671102.0,222000
EH14 2NH,320388.0,670455.0,115000
EH7 4JZ,325790.0,675196.0,210000
EH16 6HT,327341.0,669907.0,465000
EH7 6TR,329620.0,674626.0,375000
EH10 6NN,324090.0,669353.0,374000
EH15 3QG,329019.0,672464.0,505000
EH30 9AF,314003.0,677528.0,430000
EH30 9RQ,312706.0,678365.0,317500
EH7 4AB,326161.0,674633.0,585000
EH5 3QA,324622.0,676086.0,1150
EH13 9AW,323016.0,669327.0,185000
EH10 5HU,324385.0,670992.0,318000
EH12 9DU,318643.0,672127.0,405000
EH7 4DZ,325489.0,675054.0,287500
EH14 5TX,319394.0,668445.0,165000
EH28 8AD,312981.0,670472.0,675000
EH4 4AX,322341.0,675733.0,141111
EH4 2SE,322196.0,674976.0,200250
EH4 5LZ,320891.0,676027.0,360360
EH7 5PF,326924.0,674804.0,196000
EH7 5QB,326972.0,674938.0,242500
EH3 9PW,324348.0,672465.0,345000
EH16 6UX,326718.0,668481.0,215000
EH4 1SY,323332.0,675521.0,335000
EH7 4QJ,325980.0,675436.0,290501
EH6 7LL,327749.0,676231.0,265000
EH3 7TD,324542.0,673897.0,295000
EH3 7RY,324020.0,673749.0,450000
EH17 8RH,329397.0,668568.0,142000
EH15 2AB,330667.0,673659.0,400000
EH4 3SH,321230.0,674648.0,415000
EH9 1DJ,325313.0,672158.0,456000
EH9 2LL,326241.0,671597.0,1800
EH12 8FB,317851.0,673407.0,424995
EH17 8DN,327928.0,667932.0,140000
EH10 6TG,324938.0,668685.0,415000
EH9 2GZ,325697.0,671081.0,750389
EH5 1RG,322875.0,677243.0,210000
EH14 5DU,319673.0,668901.0,260888
EH4 1DU,324104.0,674652.0,400000
EH6 4RY,325335.0,676656.0,248000
EH15 1BA,330098.0,673936.0,295995
EH17 8GR,329548.0,668244.0,290000
EH11 4FF,319873.0,670906.0,180899
EH9 2NZ,326455.0,671635.0,750000
EH30 9AB,313787.0,677642.0,270000
EH7 5EE,326684.0,674584.0,370000
EH1 1LL,325989.0,673510.0,245200
EH4 1PX,324209.0,674301.0,565000
EH11 2TP,323707.0,673011.0,320000
EH12 8DD,319134.0,673715.0,355355
EH10 5HT,324426.0,671035.0,360000
EH17 8ZT,328943.0,667873.0,510995
EH12 7FL,320862.0,672698.0,329995
EH11 1EY,323809.0,672315.0,180000
EH8 8ET,327186.0,674094.0,179000
EH10 4NE,324365.0,672339.0,495000
EH7 5ST,327191.0,674470.0,185000
EH30 9BY,313503.0,677173.0,320000
EH15 1SN,329374.0,672968.0,430000
EH28 8AR,313644.0,672496.0,309995
EH6 6RR,327220.0,676317.0,238500
EH6 5TB,325926.0,676031.0,275000
EH12 8NG,318415.0,672657.0,174000
EH7 4FW,325437.0,675502.0,360000
EH5 1RU,323043.0,677274.0,230000
EH15 1SN,329374.0,672968.0,430000
EH7 6NH,328848.0,674474.0,157512
EH10 5JD,324249.0,670952.0,302500
EH30 9JE,313306.0,677934.0,337000
EH3 5BJ,324810.0,674772.0,410000
EH7 4DH,325882.0,675107.0,501105
EH29 9ET,311898.0,674695.0,312750
EH11 2AL,324077.0,672846.0,186000
EH11 1LP,322999.0,671807.0,250000
EH6 5EF,326683.0,675626.0,438000
EH11 1LW,324102.0,672267.0,420000
EH16 4FB,328572.0,671654.0,180000
EH12 7LG,319746.0,672627.0,178321
EH12 7DB,320696.0,672133.0,242000
EH6 5BE,326183.0,675783.0,231225
EH6 4DL,326278.0,676317.0,227000
EH4 1BJ,323874.0,674683.0,330000
EH21 6ER,333717.0,671872.0,235000
EH7 5FA,327239.0,674616.0,310000
EH12 6ES,322067.0,673473.0,1165
EH30 9HY,313076.0,678144.0,1325
EH1 2RX,325182.0,673267.0,188000
EH12 0DH,317282.0,673388.0,429995
EH3 9JZ,324996.0,672830.0,174500
EH10 5XB,323510.0,670102.0,350000
EH12 7FG,319124.0,672720.0,360000
EH6 6NJ,326452.0,676858.0,250000
EH12 0DH,317282.0,673388.0,419995
EH12 8BY,318851.0,673724.0,556000
EH8 7PG,328822.0,673870.0,216105
EH15 1NP,329898.0,673501.0,495126
EH11 1UA,323047.0,672246.0,148500
EH28 8AR,313644.0,672496.0,312995
EH16 6UN,327099.0,668542.0,225000
EH16 6BZ,327764.0,669805.0,183500
EH17 8YZ,328810.0,667766.0,336000
EH14 6AF,318917.0,667844.0,240000
EH12 5UB,321711.0,672690.0,305000
EH30 9BN,312801.0,677352.0,270000
EH3 9PP,324449.0,672535.0,290000
EH7 5JD,326413.0,674599.0,280000
EH12 5NX,322882.0,673199.0,160000
EH17 8UN,328264.0,667645.0,375000
EH29 9DE,312154.0,674418.0,215000
EH12 8AR,318359.0,673529.0,360000
EH12 8XP,318681.0,673916.0,212500
EH6 6BU,326809.0,676115.0,238100
EH14 2PH,320107.0,670266.0,123999
EH9 1HD,325533.0,672138.0,624426
EH4 7HL,319216.0,674003.0,275000
EH11 1GX,322920.0,671911.0,285000
EH14 1RX,322415.0,671844.0,265215
EH5 2GA,323416.0,676099.0,255250
EH17 8UL,328238.0,667878.0,210000
EH3 7NH,324412.0,673595.0,242888
EH3 5QN,324805.0,675828.0,450000
EH15 3RP,330808.0,672242.0,225000
EH5 2JS,323064.0,676296.0,178000
EH9 1RP,326833.0,672186.0,1170
EH6 6SB,327145.0,676341.0,301000
EH11 2JZ,323535.0,672449.0,211500
EH7 5YL,326988.0,674774.0,176000
EH15 2ND,331434.0,672948.0,245000
EH12 0DQ,317244.0,673461.0,360000
EH10 4RB,324615.0,671115.0,231500
EH7 5PG,326789.0,674770.0,420500
EH16 5AH,327087.0,671992.0,327500
EH8 7QW,329198.0,673498.0,157100
EH11 2LH,323509.0,672571.0,229132
EH12 8FB,317851.0,673407.0,464995
EH4 8GP,318135.0,674464.0,325995
EH14 1SG,322211.0,671637.0,501000
EH4 8BA,318833.0,674719.0,615000
EH16 5PX,327081.0,670861.0,525000
EH12 7FL,320862.0,672698.0,325995
EH11 3NU,320917.0,671784.0,101000
EH6 8RD,326683.0,675196.0,135555
EH6 4LP,325492.0,677054.0,285000
EH14 1TS,322137.0,670704.0,375000
EH12 8FQ,317913.0,673156.0,440000
EH14 5HE,318787.0,668471.0,310000
EH11 2EH,323662.0,672725.0,188000
EH4 7NY,319743.0,674754.0,270129
EH11 3NP,320808.0,671824.0,101000
EH6 4AT,326343.0,676586.0,210000
EH12 7DW,319072.0,672779.0,228000
EH5 1GW,323219.0,677135.0,194999
EH7 4HP,325318.0,676041.0,238000
EH11 4RG,320544.0,670985.0,168775
EH16 6FP,327276.0,668890.0,360000
EH12 9GL,319367.0,671984.0,365000
EH29 9GJ,312581.0,675178.0,483000
EH16 4WW,329874.0,670679.0,210000
EH16 4TX,330164.0,671331.0,156123
EH9 2HZ,325673.0,671466.0,318000
EH16 6FH,327784.0,668695.0,200000
EH4 1SW,323345.0,675632.0,260000
EH11 3RN,320351.0,671469.0,172500
EH6 5FF,326008.0,675489.0,251000
EH6 4AG,326450.0,676388.0,193000
EH6 5FF,326008.0,675489.0,251000
EH6 4AG,326450.0,676388.0,193000
EH11 1DP,323693.0,672404.0,155000
EH6 5EL,326704.0,675446.0,248222
EH14 1JP,322179.0,670601.0,710000
EH9 2QZ,325427.0,671855.0,135135
EH17 8UU,328753.0,668341.0,210000
EH9 1RP,326833.0,672186.0,270000
EH8 8JE,327836.0,674156.0,270000
EH11 3RN,320351.0,671469.0,172500
EH7 5PF,326924.0,674804.0,175000
EH4 1SW,323345.0,675632.0,260000
EH7 6EN,328475.0,674956.0,180000
EH8 9BZ,326095.0,673132.0,215000
EH6 8HD,327501.0,675334.0,238000
EH9 1TP,325694.0,672301.0,128133
