postcode,price,easting,northing
E16 1BB,444125,540439.0,180806.0
SE1 0GN,628075,531980.0,180031.0
E6 5AG,399500,542023.0,182068.0
SE5 8AD,750000,532733.0,176425.0
SE1 0GH,730000,531980.0,180031.0
E6 5AG,381995,542023.0,182068.0
SE1 0GJ,910000,532080.0,179866.0
E16 1DB,480000,540437.0,180833.0
SE1 0GN,980000,531980.0,180031.0
E16 1BB,446500,540439.0,180806.0
E16 1BB,585900,540439.0,180806.0
SW1H 0BF,48000,529689.0,179407.0
W1U 4FA,8381828,528251.0,181666.0
W1U 4FA,8441355,528251.0,181666.0
SE20 8AY,865000,534290.0,170032.0
W2 1DG,2000000,526516.0,181592.0
WC1A 1BA,4280944,530280.0,181468.0
NW3 1QP,45000,526427.0,185695.0
SE13 7AY,625000,537804.0,175762.0
SE13 6RZ,475000,538495.0,174436.0
SW17 0JA,686686,526876.0,171674.0
SE27 9QT,712000,532806.0,171556.0
N16 5BN,870000,533196.0,187135.0
N16 5BN,870000,533196.0,187135.0
SW16 5UA,630000,530169.0,169806.0
W1F 8PS,8250000,529407.0,181123.0
SW17 0DE,565000,526974.0,171045.0
SW7 1PD,525000,527270.0,179462.0
E5 0DP,775000,536037.0,185442.0
E3 5JP,1325000,536520.0,183622.0
SW6 4SW,890000,525332.0,176480.0
SE5 9DX,876000,531957.0,176171.0
SW6 1TA,1150000,525343.0,177127.0
SW1H 0QS,12600000,529516.0,179404.0
N7 6QP,764000,530712.0,186130.0
EC3M 7HR,4450000,533096.0,180975.0
SE23 2JH,316100,535992.0,172690.0
SE1 7SW,40800000,,
W10 5SA,1950000,524249.0,181786.0
W10 6QH,670000,523203.0,181585.0
SE18 3SY,390000,543598.0,177719.0
W6 8NH,800000,523786.0,177757.0
E5 0SG,880000,535187.0,185935.0
SW5 0RF,1675000,525536.0,178753.0
SE13 5PL,550000,539069.0,175170.0
SW1X 9JL,599750,527874.0,179502.0
SW20 0QS,490000,522685.0,169491.0
SE2 9FB,321600,547376.0,179722.0
SE2 9FB,331200,547376.0,179722.0
SW19 8SJ,525000,526105.0,171103.0
SW19 8SJ,605000,526105.0,171103.0
SE5 8AD,700000,532733.0,176425.0
E15 3PT,260000,539842.0,183587.0
E6 5AG,390000,542023.0,182068.0
SE5 8AD,565000,532733.0,176425.0
SE15 4PT,600000,533893.0,176150.0
SE3 7EU,350000,540353.0,177394.0
E6 2PU,360000,543315.0,183436.0
SW9 0SN,625000,530687.0,176413.0
SE18 4AJ,410000,542792.0,178489.0
SE23 2UF,287500,535772.0,172742.0
SW12 0JG,550000,529533.0,173542.0
SW17 8DT,677500,528351.0,171689.0
SE28 0PG,330000,544631.0,179364.0
SE28 0PG,423000,544631.0,179364.0
SE28 0FH,290000,544581.0,179375.0
SE28 0FH,378500,544581.0,179375.0
SE22 0NE,352500,534894.0,174610.0
SE28 0FH,550000,544581.0,179375.0
SE28 0PG,510000,544631.0,179364.0
SE28 0PG,340000,544631.0,179364.0
SE28 0FH,422000,544581.0,179375.0
SE22 0NE,380000,534894.0,174610.0
SW16 1LW,470000,529953.0,172463.0
SE17 3FX,770000,531722.0,178131.0
SE26 5HU,367000,535320.0,171039.0
SW8 5EY,185000,529352.0,177182.0
SW2 1HR,440000,530382.0,173681.0
SE26 4ED,355000,535193.0,172314.0
SW4 0DF,780000,529296.0,175682.0
SE1 3TX,415000,533233.0,179656.0
SE8 3PQ,195000,537185.0,177433.0
SW5 0SP,685000,525388.0,178893.0
W12 7GA,9750000,523471.0,180223.0
W12 7GA,9750000,523471.0,180223.0
W12 7GA,9750000,523471.0,180223.0
W6 0QU,910000,522765.0,178588.0
SW5 0BA,65000,526203.0,178457.0
W11 3LX,58240,524777.0,180509.0
SW1X 9JL,27400000,527874.0,179502.0
SW7 3PF,1533835,526409.0,178306.0
SW7 3PF,1430075,526409.0,178306.0
SW7 3PF,1218045,526409.0,178306.0
SW10 9HL,1150000,526278.0,177815.0
W12 9JN,785000,522463.0,179709.0
SE6 1SN,5000,538725.0,172820.0
SE27 0SY,7000,531660.0,171639.0
W1H 5NW,1105000,527368.0,181511.0
NW1 0SR,1090000,529270.0,184166.0
W1S 4RH,82000000,529043.0,180596.0
EC1Y 8JL,480000,532386.0,182195.0
SE9 3QS,30000,543741.0,172775.0
N16 6QB,495000,534024.0,187481.0
NW3 1SA,2625000,526709.0,185684.0
W14 0BP,3950000,523696.0,179570.0
SE22 8PU,1400000,533385.0,174968.0
SW16 5BQ,550000,529328.0,170112.0
SE2 9FB,315000,547376.0,179722.0
SE2 9FB,492500,547376.0,179722.0
SE20 8FY,345000,535429.0,170300.0
SE20 8FY,370000,535429.0,170300.0
SW19 1ED,585000,525667.0,170437.0
SE25 5NQ,415000,534426.0,167787.0
SW19 5EF,3350000,523884.0,171157.0
SW16 5SS,575000,529400.0,169843.0
SE13 6DY,475000,538739.0,174677.0
SE18 1HL,425000,545811.0,178518.0
N7 6JL,969000,530399.0,186273.0
SW2 4QD,1100000,530305.0,173390.0
NW5 2RX,1081000,529519.0,185281.0
N16 7DX,1950000,534159.0,186852.0
N4 2DL,975000,531503.0,186756.0
SE9 2SD,525000,543554.0,174202.0
SE12 9TA,292000,540776.0,172059.0
SE16 5EL,365000,536376.0,180465.0
N19 4NF,10700000,530245.0,186931.0
SE1 4TL,49000,533109.0,179147.0
N7 8LT,2010000,531360.0,184952.0
EC1V 9BW,19504622,532509.0,182406.0
,5097500,,
NW6 2JL,1475000,525053.0,184412.0
N4 2EA,20000,531767.0,186366.0
NW10 6AA,1025000,522388.0,182878.0
EC1V 4JP,1035000,531630.0,182185.0
W11 3HG,1300000,525177.0,180592.0
W12 7RD,711475,523517.0,180700.0
W10 5AL,946000,524096.0,182166.0
W10 5AL,924000,524096.0,182166.0
W10 5AL,946000,524096.0,182166.0
SW3 5BY,1803400,527044.0,177722.0
W6 9YJ,766000,523361.0,177991.0
W11 1PG,675000,524370.0,181145.0
SW5 9AG,1087750,524983.0,178514.0
W6 8PB,244000,524114.0,177823.0
W8 5EH,800000,525756.0,179643.0
SW6 2RN,1198500,525907.0,176958.0
W14 9BS,535000,524351.0,178510.0
W12 8BE,685000,522720.0,179781.0
W12 8BE,585000,522720.0,179781.0
W12 8BE,560000,522720.0,179781.0
SW1X 9JL,24700000,527874.0,179502.0
SW1X 9JL,14700000,527874.0,179502.0
SW1X 9JL,11200000,527874.0,179502.0
SW1X 9JL,1600000,527874.0,179502.0
SW1X 9JL,1575000,527874.0,179502.0
SW5 9AG,616476,524983.0,178514.0
SW3 3AZ,442500,527494.0,178640.0
NW1 9PU,900000,528978.0,184337.0
N15 5JB,805000,532994.0,188927.0
E7 9QB,895000,540620.0,184187.0
NW3 5PX,1750000,526756.0,185336.0
NW5 2XB,466000,529313.0,185314.0
SW1V 3AX,580000,529434.0,177982.0
W4 2SA,920000,520869.0,176930.0
W1J 7ES,1285000,528864.0,180229.0
W9 1BH,4315000,526381.0,182194.0
SE25 4UN,400000,534302.0,168244.0
SE2 9FF,572500,547363.0,179704.0
SE19 2BP,400000,533366.0,169932.0
SE2 9FD,140000,547399.0,179650.0
SE2 9FF,515000,547363.0,179704.0
SW19 1ED,585000,525667.0,170437.0
SE25 4UN,260000,534302.0,168244.0
SW19 1FW,850000,526504.0,170471.0
SW19 2FQ,580000,526050.0,169952.0
SE2 9FB,390000,547376.0,179722.0
SE2 9FF,499200,547363.0,179704.0
W11 3HA,150000,524680.0,180616.0
N1 5LG,275000,533236.0,183392.0
SW16 6RR,800000,529130.0,171081.0
E13 9DZ,375000,540885.0,182834.0
E4 9AA,680000,537353.0,192082.0
SE11 4RB,365000,531721.0,178790.0
SW18 5JZ,368000,525388.0,173063.0
SE5 8ED,385000,532520.0,175407.0
SW20 8HJ,1395000,523557.0,170265.0
SW13 8HF,510000,522992.0,177616.0
SE16 5XX,425000,535933.0,180480.0
SE5 8JH,545930,533032.0,176333.0
SW18 2DG,645000,526053.0,174640.0
SE28 8SN,350000,546151.0,180238.0
SW16 6DR,510000,529279.0,170793.0
SE26 4QG,483500,535177.0,171837.0
SE1 4DQ,400000,532875.0,179504.0
SE15 5GA,485000,533922.0,177008.0
SW9 0NB,265000,531003.0,176708.0
SE16 7QG,420000,536443.0,179514.0
SW11 8NT,815000,528632.0,177515.0
SE24 9DY,285000,532028.0,173791.0
SE22 8PU,507500,533385.0,174968.0
SW17 7HE,585000,527631.0,172623.0
SW17 8DT,614200,528351.0,171689.0
SE10 9QB,290000,537844.0,177499.0
SW18 3NY,365000,526086.0,173018.0
SE5 8PL,275000,533182.0,176272.0
N1 4QA,490000,533113.0,185123.0
SW5 9EB,400000,525059.0,178397.0
SW3 2PX,2800000,527564.0,178820.0
N19 3BA,570000,529560.0,187425.0
W9 3BB,425000,524725.0,182514.0
NW1 4BT,370000,528808.0,182567.0
NW10 4AS,275000,521445.0,183925.0
WC1X 9JT,1450000,530702.0,182921.0
NW6 3NU,415000,525721.0,184276.0
N7 9SZ,315500,530733.0,185346.0
NW3 5HT,530000,526355.0,184671.0
N5 1UX,595000,531580.0,185348.0
W9 2DA,647000,525356.0,182376.0
SW1V 3BB,325000,529361.0,178079.0
W11 1HU,660000,524987.0,181369.0
NW4 2RX,544000,523691.0,189309.0
NW2 4JA,430000,524202.0,184480.0
EC4V 3PP,965000,532214.0,180795.0
NW10 5BJ,470000,523637.0,182835.0
NW6 4DG,823000,525655.0,183879.0
N18 1RT,400000,533523.0,192886.0
NW9 7NX,315000,520833.0,187420.0
N1 3RD,485000,532292.0,184171.0
N5 2DL,1100000,531979.0,185300.0
N17 7PD,410000,532917.0,190649.0
NW4 3AL,6300000,522869.0,188733.0
W3 9BT,595000,519748.0,180211.0
N8 7PF,245000,530290.0,189181.0
W5 4QB,396000,517608.0,179420.0
N12 0AW,240000,526467.0,191030.0
N17 9PQ,430905,534570.0,188909.0
N17 7DP,500000,532668.0,190884.0
N9 9GB,235000,534146.0,193542.0
W3 9LT,460000,519921.0,180550.0
N8 7RB,500000,530598.0,189716.0
NW9 5FL,307500,521859.0,190105.0
N20 0TQ,303505,527224.0,193902.0
W7 2EA,605000,515872.0,179632.0
W7 1JL,500000,515297.0,182010.0
W3 7SU,487500,521340.0,179915.0
E6 3JZ,350000,541827.0,182471.0
E13 8DD,405000,540142.0,182464.0
E11 4PA,120000,539335.0,186718.0
E13 9PU,360000,541448.0,182843.0
EC2A 4QS,975000,533089.0,182401.0
N1 7RB,470000,532709.0,182946.0
N8 0PH,367000,531082.0,189518.0
E6 5QQ,375000,542570.0,181150.0
E15 2RG,480000,538493.0,183182.0
E16 3RA,300000,540446.0,181331.0
E9 7TA,2150000,535134.0,184070.0
E11 1SR,675000,539954.0,189114.0
E10 6QN,440000,538333.0,186698.0
N16 6JU,300000,534475.0,187051.0
N17 9PU,237000,534682.0,189228.0
N16 7LE,595000,533755.0,186413.0
E1 6SN,45945282,533760.0,182106.0
E13 0HW,280000,540158.0,182744.0
E1 7NN,531000,533664.0,181631.0
N22 7BN,255000,530133.0,190564.0
E7 8JQ,470000,541025.0,184629.0
E6 6AG,275000,543243.0,182791.0
E4 7HH,618000,538554.0,194112.0
N1 7HD,335000,532598.0,183314.0
E17 6SH,300000,535917.0,189852.0
N17 7LH,212975,532612.0,191321.0
E4 8QN,445000,537022.0,192252.0
E10 7LT,400000,536708.0,187124.0
E16 4QW,480000,539289.0,181828.0
E16 4NU,390000,539527.0,182429.0
E17 7BT,577000,537115.0,189295.0
N4 1EQ,575000,531747.0,187996.0
E3 4EH,190000,537322.0,182297.0
N6 5UE,1350000,528548.0,188296.0
E17 5RE,498000,536364.0,190546.0
E4 7SR,455000,537330.0,194164.0
E1 4XQ,308000,535162.0,182033.0
N21 1SG,335000,530598.0,195873.0
E14 0NY,343000,538476.0,181202.0
E1 2FU,707265,534922.0,181711.0
E1 2FT,584725,534922.0,181711.0
E1 2FT,684000,534922.0,181711.0
E14 0WL,446700,538239.0,180819.0
E1 2FT,556480,534922.0,181711.0
E14 0WJ,589920,538263.0,180794.0
E14 0WL,609160,538239.0,180819.0
E1 2FT,646720,534922.0,181711.0
E1 2FT,571950,534922.0,181711.0
N8 9FH,713000,530233.0,188305.0
E1 2FT,562400,534922.0,181711.0
E1 2FT,652860,534922.0,181711.0
N8 9FH,725000,530233.0,188305.0
E14 9AT,1480000,537868.0,179998.0
E1 2FT,705000,534922.0,181711.0
N16 9JR,440000,533057.0,186125.0
E1 2FU,689400,534922.0,181711.0
E1 2FU,600000,534922.0,181711.0
E1 2FU,602092,534922.0,181711.0
E1 2FU,503430,534922.0,181711.0
W6 9YH,313077,523335.0,177942.0
SW6 2QH,854000,525871.0,176923.0
SW6 2QH,1048100,525871.0,176923.0
W6 9YH,1007600,523335.0,177942.0
SW6 2QH,1059850,525871.0,176923.0
SW6 2QH,1480000,525871.0,176923.0
SW6 2QH,1219650,525871.0,176923.0
SW6 2QH,849600,525871.0,176923.0
SW6 2QH,1231400,525871.0,176923.0
SW6 2QH,2212000,525871.0,176923.0
SW6 2QH,1095100,525871.0,176923.0
SW5 9DG,490000,525537.0,178290.0
SW6 2WH,3650000,526141.0,176829.0
W6 9YH,1210000,523335.0,177942.0
W6 9YH,1220000,523335.0,177942.0
SW6 2QH,1196150,525871.0,176923.0
SW6 2QH,1184500,525871.0,176923.0
W6 9YL,1173000,523374.0,177955.0
SW6 7DY,475000,524824.0,177196.0
SW6 2QH,878400,525871.0,176923.0
SW6 2QH,1271350,525871.0,176923.0
N14 6RH,415000,530070.0,194436.0
E3 3NU,368000,537656.0,181907.0
E14 3GX,340000,537640.0,178484.0
E5 8SB,650000,534366.0,186730.0
NW6 6BH,280000,524640.0,183481.0
E14 3GU,495000,537591.0,178516.0
E1 4GJ,512500,536350.0,181735.0
EC3M 3BD,4028126,533175.0,180902.0
E17 7NW,310000,536477.0,188732.0
NW9 0NS,55000,520389.0,189080.0
EC1M 6AE,43496827,531908.0,181872.0
E4 8DF,390000,537611.0,191248.0
E3 3BZ,380000,537926.0,182654.0
E7 9EA,500000,539930.0,185982.0
E17 5EX,685000,536895.0,190287.0
E6 2QA,330000,543310.0,183587.0
E6 2PB,400000,543225.0,183953.0
E16 4NL,410000,539471.0,182248.0
N4 1UD,550000,532201.0,188079.0
E13 0AD,322000,540263.0,183281.0
E6 5NP,225000,543396.0,180938.0
N16 5HF,460000,532723.0,187168.0
E1 5BJ,420000,534449.0,182064.0
E11 1AP,780000,539119.0,187741.0
N17 0QA,135000,534667.0,191203.0
E18 1QH,1400000,540613.0,189678.0
N4 2HN,390000,531902.0,186819.0
N17 8JY,715698,533403.0,191389.0
E16 3PS,401000,540890.0,181488.0
E1 6SN,1590000,533760.0,182106.0
E2 0LT,375000,535318.0,182793.0
N16 8TS,195000,533072.0,185561.0
N16 5HF,525000,532723.0,187168.0
N9 9SP,360000,534069.0,193138.0
N9 7PZ,3300000,534053.0,194478.0
N15 6QB,320000,533149.0,188173.0
E17 6RG,350000,537063.0,189218.0
E17 8BG,180000,536596.0,188286.0
N22 5NA,635000,531082.0,190547.0
E4 6SF,556000,538107.0,193449.0
E3 2EU,605000,536957.0,183263.0
E15 3BS,267000,539340.0,182914.0
E5 0PD,500000,535145.0,185320.0
E2 6LD,437000,534871.0,182561.0
E16 2SE,565000,541125.0,179885.0
E2 6PG,360000,534589.0,183111.0
N16 9NT,765000,532776.0,185861.0
E17 6AF,635000,536085.0,190416.0
E18 2HZ,530000,539660.0,190319.0
E9 7JQ,626551,535604.0,183857.0
E10 6PF,549000,538629.0,187137.0
E3 2QF,429500,537259.0,183180.0
E1W 2RG,570000,534821.0,180723.0
E8 3QQ,550000,534821.0,184468.0
E1 1PY,450000,534498.0,181251.0
E1 4RP,486000,536283.0,181914.0
N1 7LR,120000,532529.0,182976.0
E16 1BL,486400,540232.0,180755.0
E16 1BL,320000,540232.0,180755.0
N14 5BX,1165000,529027.0,194547.0
E1 2FT,569050,534922.0,181711.0
E1 2FT,689080,534922.0,181711.0
E14 9BB,1475000,537868.0,179998.0
E1W 3WA,760000,535826.0,180834.0
E14 0WJ,585600,538263.0,180794.0
E14 9AT,1772500,537868.0,179998.0
E14 0XZ,609575,538630.0,181483.0
E14 0YA,429875,538630.0,181483.0
E14 0XZ,465885,538630.0,181483.0
E14 0XZ,523580,538630.0,181483.0
E14 0XZ,438480,538630.0,181483.0
E14 0YA,468000,538630.0,181483.0
E14 0XZ,464640,538630.0,181483.0
W3 6DU,527500,520702.0,181804.0
NW7 1TW,592500,524119.0,191677.0
E14 9SB,857500,537868.0,179998.0
E14 9SB,847700,537868.0,179998.0
E14 9SB,837900,537868.0,179998.0
E14 9SB,857500,537868.0,179998.0
E14 0XZ,382000,538630.0,181483.0
E14 9AT,3550000,537868.0,179998.0
SW6 2QH,1198500,525871.0,176923.0
W6 9YH,1065000,523335.0,177942.0
E18 1JT,510000,540829.0,190174.0
E18 1LJ,370000,540774.0,189992.0
W6 9YH,1260000,523335.0,177942.0
SW6 6TQ,585000,524003.0,176852.0
SW6 2QH,825600,525871.0,176923.0
SW6 2QH,1350000,525871.0,176923.0
SW6 2QH,1222000,525871.0,176923.0
SW6 2QH,816000,525871.0,176923.0
SW6 2QH,835200,525871.0,176923.0
SW3 5QE,1500000,527409.0,177868.0
W12 9LF,488000,521543.0,179744.0
W6 9YL,254098,523374.0,177955.0
W12 0JD,650000,522455.0,180189.0
W3 7HQ,700000,521853.0,180378.0
SW6 4AL,1145000,525259.0,176642.0
W12 8JD,880000,522790.0,179936.0
W14 8FN,1695000,524708.0,178852.0
W6 9YH,1046500,523335.0,177942.0
E10 6RA,375000,538099.0,187650.0
E4 8DF,176000,537611.0,191248.0
E2 0FA,550000,535929.0,182959.0
E5 9DS,450000,534501.0,187082.0
E3 4RQ,442000,537002.0,181969.0
NW7 2DN,337000,522137.0,191214.0
E14 0SU,625000,539283.0,181240.0
NW9 0DD,260000,520717.0,189578.0
NW6 6QA,750500,524958.0,183589.0
E10 6JH,255000,538365.0,187554.0
N11 1EP,372500,528072.0,193828.0
E14 0TJ,378000,539307.0,181340.0
NW6 6QE,980000,524752.0,183426.0
EC1V 1AZ,1200000,532710.0,182680.0
EC1V 1AZ,1700000,532710.0,182680.0
NW4 1DH,220000,523648.0,189375.0
N8 7PT,560000,530369.0,189402.0
N7 7PX,9000,531040.0,186461.0
N15 3QR,10000,532433.0,189241.0
N16 8SA,551000,533129.0,185780.0
N18 2HS,227000,534844.0,192506.0
E4 9JQ,430000,538310.0,192148.0
N1 6BH,187500,532923.0,182964.0
E10 7JQ,39500,537086.0,187325.0
W3 8HB,320000,519834.0,179683.0
NW9 5JZ,200000,520987.0,190446.0
E14 7PZ,245000,536386.0,181424.0
N1 4EP,110000,533470.0,184633.0
E2 6DZ,750000,533975.0,182394.0
N16 6AT,640000,534371.0,187055.0
E6 5YX,235000,542677.0,181988.0
E1 1NY,326000,534292.0,181295.0
E14 4AY,545000,537326.0,180585.0
E10 6DJ,882000,538477.0,188411.0
E5 9EN,350000,534930.0,186942.0
E5 0BX,550000,535774.0,186234.0
E1 5LJ,1325000,533978.0,181780.0
N16 7AB,460000,533962.0,186786.0
E14 3WH,770000,537868.0,178331.0
E7 9QG,515000,540747.0,184136.0
E13 9LH,320000,541147.0,182822.0
N1 7LJ,615000,532533.0,182836.0
N16 6RT,460000,533722.0,187378.0
E8 2NQ,650000,533774.0,185243.0
E2 8SD,339000,534293.0,183541.0
N16 0DS,840000,533374.0,186310.0
E17 4SN,390000,537405.0,189575.0
E6 3ST,208000,541972.0,182211.0
SW12 8TL,2350000,527846.0,173966.0
N1 0LT,2950000,531261.0,183916.0
W4 5JN,535000,520539.0,179016.0
NW9 8BS,360000,520773.0,187921.0
W13 0ET,530000,516296.0,180929.0
N16 8BY,735000,533411.0,185645.0
E4 9BF,300000,538281.0,191764.0
NW9 5ZG,540000,522131.0,189878.0
N8 7JR,306500,530275.0,189003.0
NW9 6FB,123000,520903.0,189497.0
W5 4RZ,540000,517833.0,179027.0
E1 4BX,360000,535492.0,182559.0
E4 8PL,320000,537250.0,192277.0
N10 1ET,585000,528395.0,190724.0
E1 5AW,625000,534267.0,182018.0
N22 8NR,480000,530749.0,191423.0
EC2Y 8DR,1550000,532271.0,181868.0
W5 4TT,579715,517221.0,179286.0
E15 2BS,365000,538795.0,185756.0
E5 8NF,625000,534528.0,186243.0
E4 6LA,475000,538797.0,193309.0
N15 3BL,350000,532440.0,189205.0
E3 5LD,376000,536670.0,183469.0
NW2 5AB,825000,523231.0,184761.0
E5 0RT,825000,535125.0,186018.0
E2 6FU,480000,535010.0,182418.0
N12 8RS,687500,526058.0,192549.0
E17 9PH,555000,537426.0,188974.0
E17 9PH,505500,537426.0,188974.0
E14 0WG,771800,538249.0,180820.0
N14 5BX,1050000,529027.0,194547.0
E14 0WT,482157,538279.0,180774.0
NW2 5AR,550000,522981.0,184917.0
W7 1HS,385000,516153.0,179931.0
E14 0WT,570000,538279.0,180774.0
E14 0WL,610000,538239.0,180819.0
E14 9LX,3306250,537868.0,179998.0
N16 0JH,450000,533027.0,186573.0
E14 9BB,1490000,537868.0,179998.0
E14 9AT,3400000,537868.0,179998.0
E14 3DT,485000,538089.0,178257.0
NW9 4FT,109125,521387.0,189947.0
E14 0WJ,580000,538263.0,180794.0
EC2A 3NL,1408603,533349.0,182193.0
E14 0WT,579000,538279.0,180774.0
E14 0WJ,600000,538263.0,180794.0
NW9 4GD,585000,521557.0,189963.0
E14 9AT,1425000,537868.0,179998.0
EC2A 3NL,1389750,533349.0,182193.0
E14 0WJ,629662,538263.0,180794.0
W6 9YL,1104000,523374.0,177955.0
W6 9YL,945000,523374.0,177955.0
W6 9YL,325227,523374.0,177955.0
W6 9YL,325243,523374.0,177955.0
W6 9YL,925000,523374.0,177955.0
SW6 2QH,1316000,525871.0,176923.0
W6 9YL,730000,523374.0,177955.0
SW6 2QH,1269000,525871.0,176923.0
SW6 5SL,400000,524358.0,176289.0
W6 9YL,1111000,523374.0,177955.0
SW6 2QH,1304250,525871.0,176923.0
SW6 2QH,1922000,525871.0,176923.0
SW6 2QH,1320750,525871.0,176923.0
SW6 2LY,1460000,526156.0,176855.0
SW6 2QH,854400,525871.0,176923.0
SW6 2QH,1509350,525871.0,176923.0
W6 9YL,261920,523374.0,177955.0
W6 9YL,261920,523374.0,177955.0
W6 9YL,261920,523374.0,177955.0
SW6 2QH,1330750,525871.0,176923.0
SW6 2QH,1504000,525871.0,176923.0
SW6 2QH,1542250,525871.0,176923.0
SW6 2QH,1381800,525871.0,176923.0
SW6 2QH,1257250,525871.0,176923.0
W6 9YJ,1251000,523361.0,177991.0
N6 5BB,362990,528990.0,187626.0
NW10 4LS,460000,521617.0,183362.0
NW2 3UU,280000,523803.0,185431.0
N16 5HN,605000,532799.0,187354.0
E17 9EX,235000,538370.0,189272.0
N17 6TN,235000,533195.0,189749.0
E17 4QF,330000,537310.0,190229.0
NW10 4AE,250000,521388.0,183710.0
N20 0LH,400000,526462.0,193699.0
N20 0LH,450000,526462.0,193699.0
N20 0LH,440000,526462.0,193699.0
N20 0LH,500000,526462.0,193699.0
N20 0LH,385000,526462.0,193699.0
N20 0LH,470000,526462.0,193699.0
N20 0LH,320000,526462.0,193699.0
N20 0LH,325000,526462.0,193699.0
N20 0LH,355000,526462.0,193699.0
N20 0LH,375000,526462.0,193699.0
N20 0LH,375000,526462.0,193699.0
N20 0LH,375000,526462.0,193699.0
N20 0LH,385000,526462.0,193699.0
NW10 4AE,300000,521388.0,183710.0
N16 6EF,320000,533889.0,187507.0
E5 9JE,390000,534830.0,187122.0
E14 9RU,550000,537655.0,179901.0
N1 5ER,320000,533405.0,184103.0
E17 8PR,780000,536845.0,188386.0
E3 2GU,285000,537147.0,183176.0
E13 8JX,192000,540654.0,181892.0
E5 8EE,300000,534850.0,185758.0
E17 9AT,250000,537823.0,188248.0
E4 9AA,680000,537353.0,192082.0
E12 5JR,260000,542869.0,186008.0
E4 6QU,1300000,537844.0,193875.0
E17 9JJ,820000,538252.0,188758.0
W6 8QG,1235000,524294.0,177649.0
E8 1EP,1028500,534862.0,184840.0
SW2 5DR,625000,530241.0,174750.0
SW4 8AF,1770000,529552.0,174230.0
W12 0HA,595000,523192.0,181390.0
SE2 0HA,590000,546192.0,178545.0
SE9 4HA,530000,542150.0,173217.0
SE9 1NS,490000,542829.0,176096.0
E5 0PJ,991002,535362.0,185509.0
N12 9RF,327000,526359.0,192777.0
E17 8JU,260000,537439.0,188175.0
NW10 9PT,350000,521274.0,184089.0
E17 7NF,532500,536735.0,188451.0
W4 5JA,815000,520667.0,179181.0
N16 0NY,320000,533588.0,186473.0
E14 9QQ,700000,538317.0,180289.0
NW10 8GR,140000,520806.0,183822.0
E11 4GT,467000,538973.0,186013.0
E10 5QY,535000,538269.0,186703.0
N12 8EN,410000,525692.0,192188.0
NW9 9DR,312000,519005.0,189523.0
N15 6QP,430000,533033.0,188213.0
N16 0QE,510000,532933.0,186680.0
E14 0TJ,770000,539307.0,181340.0
E14 9TZ,1002375,537335.0,179913.0
NW11 0DP,310000,524715.0,188994.0
N8 0BB,385000,531294.0,188711.0
NW7 1SX,528000,524068.0,191629.0
E17 5EJ,527500,537102.0,189959.0
E17 7GA,425000,536521.0,188740.0
N20 9FH,560000,526652.0,193951.0
N5 1GD,475000,531240.0,185919.0
N13 4ER,296250,531165.0,193001.0
E14 8FU,800000,537032.0,180821.0
E14 9BB,1440000,537868.0,179998.0
E14 0XZ,488250,538630.0,181483.0
N5 2RT,402500,532508.0,185726.0
N1 4AU,462500,533403.0,184793.0
E14 0WG,802000,538249.0,180820.0
EC1M 6HW,1135000,531850.0,181860.0
E17 9PH,544000,537426.0,188974.0
EC2A 3NL,1100000,533349.0,182193.0
EC2A 3NL,689750,533349.0,182193.0
EC2A 3NL,694800,533349.0,182193.0
EC2A 3NL,970000,533349.0,182193.0
EC2A 3NL,2150000,533349.0,182193.0
EC2A 3NL,688500,533349.0,182193.0
EC2A 3NL,2000000,533349.0,182193.0
W5 4LP,110000,518809.0,179703.0
W7 1LZ,400000,515538.0,180656.0
E17 5RT,239000,536440.0,190461.0
N19 3RG,430000,529595.0,187172.0
EC1V 2AP,1145250,532256.0,182808.0
N14 4FS,383250,529104.0,195152.0
E17 8ES,475000,536570.0,188002.0
SW6 2QH,1480500,525871.0,176923.0
W6 9YJ,767540,523361.0,177991.0
SW6 2QH,1339500,525871.0,176923.0
W6 9YJ,792625,523361.0,177991.0
W6 9YJ,1076985,523361.0,177991.0
SW6 2QH,1213250,525871.0,176923.0
SW6 2QH,1307500,525871.0,176923.0
SW6 2RN,1109200,525907.0,176958.0
W6 9YJ,749250,523361.0,177991.0
SW6 2QH,2792500,525871.0,176923.0
W6 9YJ,772240,523361.0,177991.0
W6 9YL,261920,523374.0,177955.0
W6 9YJ,1085600,523361.0,177991.0
W6 9YJ,735000,523361.0,177991.0
W6 9YJ,728000,523361.0,177991.0
SW6 2QH,1175000,525871.0,176923.0
W6 9YL,261919,523374.0,177955.0
SW6 2QH,2757925,525871.0,176923.0
W6 9YL,335250,523374.0,177955.0
SW6 2QH,945600,525871.0,176923.0
W6 9HD,335250,523346.0,178031.0
W6 9YL,325225,523374.0,177955.0
W6 9HD,261920,523346.0,178031.0
W6 9HD,335250,523346.0,178031.0
W6 9YJ,1228000,523361.0,177991.0
W6 9YL,335250,523374.0,177955.0
W6 9YJ,754800,523361.0,177991.0
W6 9YL,335250,523374.0,177955.0
W6 9YJ,800250,523361.0,177991.0
EC1M 5QD,600000,531709.0,181900.0
E14 7EE,265000,536993.0,181233.0
E3 4BQ,263000,536964.0,181844.0
NW6 7EU,360000,524987.0,183756.0
N4 4QR,420000,531283.0,188267.0
N20 9HJ,24000,526403.0,194144.0
